,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active
771, ,MS Zaandam,0.0,0.0,2020-08-01,9,2,0,7
772,Diamond Princess,Canada,0.0,0.0,2020-08-02,0,1,0,-1
773,Grand Princess,Canada,0.0,0.0,2020-08-02,13,0,0,13
774, ,Diamond Princess,0.0,0.0,2020-08-02,712,13,651,48
775, ,MS Zaandam,0.0,0.0,2020-08-02,9,2,0,7
776,Diamond Princess,Canada,0.0,0.0,2020-08-03,0,1,0,-1
777,Grand Princess,Canada,0.0,0.0,2020-08-03,13,0,0,13
778, ,Diamond Princess,0.0,0.0,2020-08-03,712,13,651,48
779, ,MS Zaandam,0.0,0.0,2020-08-03,9,2,0,7
780,Diamond Princess,Canada,0.0,0.0,2020-08-04,0,1,0,-1
781,Grand Princess,Canada,0.0,0.0,2020-08-04,13,0,0,13
782, ,Diamond Princess,0.0,0.0,2020-08-04,712,13,651,48
783, ,MS Zaandam,0.0,0.0,2020-08-04,9,2,0,7
784,Diamond Princess,Canada,0.0,0.0,2020-08-05,0,1,0,-1
785,Grand Princess,Canada,0.0,0.0,2020-08-05,13,0,0,13
786, ,Diamond Princess,0.0,0.0,2020-08-05,712,13,651,48
787, ,MS Zaandam,0.0,0.0,2020-08-05,9,2,0,7
788,Diamond Princess,Canada,0.0,0.0,2020-08-06,0,1,0,-1
789,Grand Princess,Canada,0.0,0.0,2020-08-06,13,0,0,13
790, ,Diamond Princess,0.0,0.0,2020-08-06,712,13,651,48
791, ,MS Zaandam,0.0,0.0,2020-08-06,9,2,0,7
792,Diamond Princess,Canada,0.0,0.0,2020-08-07,0,1,0,-1
793,Grand Princess,Canada,0.0,0.0,2020-08-07,13,0,0,13
794, ,Diamond Princess,0.0,0.0,2020-08-07,712,13,651,48
795, ,MS Zaandam,0.0,0.0,2020-08-07,9,2,0,7
796,Diamond Princess,Canada,0.0,0.0,2020-08-08,0,1,0,-1
797,Grand Princess,Canada,0.0,0.0,2020-08-08,13,0,0,13
798, ,Diamond Princess,0.0,0.0,2020-08-08,712,13,651,48
799, ,MS Zaandam,0.0,0.0,2020-08-08,9,2,0,7
800,Diamond Princess,Canada,0.0,0.0,2020-08-09,0,1,0,-1
801,Grand Princess,Canada,0.0,0.0,2020-08-09,13,0,0,13
802, ,Diamond Princess,0.0,0.0,2020-08-09,712,13,651,48
803, ,MS Zaandam,0.0,0.0,2020-08-09,9,2,0,7
804,Diamond Princess,Canada,0.0,0.0,2020-08-10,0,1,0,-1
805,Grand Princess,Canada,0.0,0.0,2020-08-10,13,0,0,13
806, ,Diamond Princess,0.0,0.0,2020-08-10,712,13,651,48
807, ,MS Zaandam,0.0,0.0,2020-08-10,9,2,0,7
808,Diamond Princess,Canada,0.0,0.0,2020-08-11,0,1,0,-1
809,Grand Princess,Canada,0.0,0.0,2020-08-11,13,0,0,13
810, ,Diamond Princess,0.0,0.0,2020-08-11,712,13,651,48
811, ,MS Zaandam,0.0,0.0,2020-08-11,9,2,0,7
812,Diamond Princess,Canada,0.0,0.0,2020-08-12,0,1,0,-1
813,Grand Princess,Canada,0.0,0.0,2020-08-12,13,0,0,13
814, ,Diamond Princess,0.0,0.0,2020-08-12,712,13,651,48
815, ,MS Zaandam,0.0,0.0,2020-08-12,9,2,0,7
816,Diamond Princess,Canada,0.0,0.0,2020-08-13,0,1,0,-1
817,Grand Princess,Canada,0.0,0.0,2020-08-13,13,0,0,13
818, ,Diamond Princess,0.0,0.0,2020-08-13,712,13,651,48
819, ,MS Zaandam,0.0,0.0,2020-08-13,9,2,0,7
820,Diamond Princess,Canada,0.0,0.0,2020-08-14,0,1,0,-1
821,Grand Princess,Canada,0.0,0.0,2020-08-14,13,0,0,13
822, ,Diamond Princess,0.0,0.0,2020-08-14,712,13,651,48
823, ,MS Zaandam,0.0,0.0,2020-08-14,9,2,0,7
824,Diamond Princess,Canada,0.0,0.0,2020-08-15,0,1,0,-1
825,Grand Princess,Canada,0.0,0.0,2020-08-15,13,0,0,13
826, ,Diamond Princess,0.0,0.0,2020-08-15,712,13,651,48
827, ,MS Zaandam,0.0,0.0,2020-08-15,9,2,0,7
828,Diamond Princess,Canada,0.0,0.0,2020-08-16,0,1,0,-1
829,Grand Princess,Canada,0.0,0.0,2020-08-16,13,0,0,13
830, ,Diamond Princess,0.0,0.0,2020-08-16,712,13,651,48
831, ,MS Zaandam,0.0,0.0,2020-08-16,9,2,0,7
832,Diamond Princess,Canada,0.0,0.0,2020-08-17,0,1,0,-1
833,Grand Princess,Canada,0.0,0.0,2020-08-17,13,0,0,13
834, ,Diamond Princess,0.0,0.0,2020-08-17,712,13,651,48
835, ,MS Zaandam,0.0,0.0,2020-08-17,9,2,0,7
836,Diamond Princess,Canada,0.0,0.0,2020-08-18,0,1,0,-1
837,Grand Princess,Canada,0.0,0.0,2020-08-18,13,0,0,13
838, ,Diamond Princess,0.0,0.0,2020-08-18,712,13,651,48
839, ,MS Zaandam,0.0,0.0,2020-08-18,9,2,0,7
840,Diamond Princess,Canada,0.0,0.0,2020-08-19,0,1,0,-1
841,Grand Princess,Canada,0.0,0.0,2020-08-19,13,0,0,13
842, ,Diamond Princess,0.0,0.0,2020-08-19,712,13,651,48
843, ,MS Zaandam,0.0,0.0,2020-08-19,9,2,0,7
844,Diamond Princess,Canada,0.0,0.0,2020-08-20,0,1,0,-1
845,Grand Princess,Canada,0.0,0.0,2020-08-20,13,0,0,13
846, ,Diamond Princess,0.0,0.0,2020-08-20,712,13,651,48
847, ,MS Zaandam,0.0,0.0,2020-08-20,9,2,0,7
848,Diamond Princess,Canada,0.0,0.0,2020-08-21,0,1,0,-1
849,Grand Princess,Canada,0.0,0.0,2020-08-21,13,0,0,13
850, ,Diamond Princess,0.0,0.0,2020-08-21,712,13,651,48
851, ,MS Zaandam,0.0,0.0,2020-08-21,9,2,0,7
852,Diamond Princess,Canada,0.0,0.0,2020-08-22,0,1,0,-1
853,Grand Princess,Canada,0.0,0.0,2020-08-22,13,0,0,13
854, ,Diamond Princess,0.0,0.0,2020-08-22,712,13,651,48
855, ,MS Zaandam,0.0,0.0,2020-08-22,9,2,0,7
856,Diamond Princess,Canada,0.0,0.0,2020-08-23,0,1,0,-1
857,Grand Princess,Canada,0.0,0.0,2020-08-23,13,0,0,13
858, ,Diamond Princess,0.0,0.0,2020-08-23,712,13,651,48
859, ,MS Zaandam,0.0,0.0,2020-08-23,9,2,0,7
860,Diamond Princess,Canada,0.0,0.0,2020-08-24,0,1,0,-1
861,Grand Princess,Canada,0.0,0.0,2020-08-24,13,0,0,13
862, ,Diamond Princess,0.0,0.0,2020-08-24,712,13,651,48
863, ,MS Zaandam,0.0,0.0,2020-08-24,9,2,0,7
864,Diamond Princess,Canada,0.0,0.0,2020-08-25,0,1,0,-1
865,Grand Princess,Canada,0.0,0.0,2020-08-25,13,0,0,13
866, ,Diamond Princess,0.0,0.0,2020-08-25,712,13,651,48
867, ,MS Zaandam,0.0,0.0,2020-08-25,9,2,0,7
868,Diamond Princess,Canada,0.0,0.0,2020-08-26,0,1,0,-1
869,Grand Princess,Canada,0.0,0.0,2020-08-26,13,0,0,13
870, ,Diamond Princess,0.0,0.0,2020-08-26,712,13,651,48
871, ,MS Zaandam,0.0,0.0,2020-08-26,9,2,0,7
872,Diamond Princess,Canada,0.0,0.0,2020-08-27,0,1,0,-1
873,Grand Princess,Canada,0.0,0.0,2020-08-27,13,0,0,13
874, ,Diamond Princess,0.0,0.0,2020-08-27,712,13,651,48
875, ,MS Zaandam,0.0,0.0,2020-08-27,9,2,0,7
876,Diamond Princess,Canada,0.0,0.0,2020-08-28,0,1,0,-1
877,Grand Princess,Canada,0.0,0.0,2020-08-28,13,0,0,13
878, ,Diamond Princess,0.0,0.0,2020-08-28,712,13,651,48
879, ,MS Zaandam,0.0,0.0,2020-08-28,9,2,0,7
880,Diamond Princess,Canada,0.0,0.0,2020-08-29,0,1,0,-1
881,Grand Princess,Canada,0.0,0.0,2020-08-29,13,0,0,13
882, ,Diamond Princess,0.0,0.0,2020-08-29,712,13,651,48
883, ,MS Zaandam,0.0,0.0,2020-08-29,9,2,0,7
884,Diamond Princess,Canada,0.0,0.0,2020-08-30,0,1,0,-1
885,Grand Princess,Canada,0.0,0.0,2020-08-30,13,0,0,13
886, ,Diamond Princess,0.0,0.0,2020-08-30,712,13,651,48
887, ,MS Zaandam,0.0,0.0,2020-08-30,9,2,0,7
888,Diamond Princess,Canada,0.0,0.0,2020-08-31,0,1,0,-1
889,Grand Princess,Canada,0.0,0.0,2020-08-31,13,0,0,13
890, ,Diamond Princess,0.0,0.0,2020-08-31,712,13,651,48
891, ,MS Zaandam,0.0,0.0,2020-08-31,9,2,0,7
892,Diamond Princess,Canada,0.0,0.0,2020-09-01,0,1,0,-1
893,Grand Princess,Canada,0.0,0.0,2020-09-01,13,0,0,13
894, ,Diamond Princess,0.0,0.0,2020-09-01,712,13,651,48
895, ,MS Zaandam,0.0,0.0,2020-09-01,9,2,0,7
896,Diamond Princess,Canada,0.0,0.0,2020-09-02,0,1,0,-1
897,Grand Princess,Canada,0.0,0.0,2020-09-02,13,0,0,13
898, ,Diamond Princess,0.0,0.0,2020-09-02,712,13,651,48
899, ,MS Zaandam,0.0,0.0,2020-09-02,9,2,0,7
900,Diamond Princess,Canada,0.0,0.0,2020-09-03,0,1,0,-1
901,Grand Princess,Canada,0.0,0.0,2020-09-03,13,0,0,13
902, ,Diamond Princess,0.0,0.0,2020-09-03,712,13,651,48
903, ,MS Zaandam,0.0,0.0,2020-09-03,9,2,0,7
904,Diamond Princess,Canada,0.0,0.0,2020-09-04,0,1,0,-1
905,Grand Princess,Canada,0.0,0.0,2020-09-04,13,0,0,13
906, ,Diamond Princess,0.0,0.0,2020-09-04,712,13,651,48
907, ,MS Zaandam,0.0,0.0,2020-09-04,9,2,0,7
908,Diamond Princess,Canada,0.0,0.0,2020-09-05,0,1,0,-1
909,Grand Princess,Canada,0.0,0.0,2020-09-05,13,0,0,13
910, ,Diamond Princess,0.0,0.0,2020-09-05,712,13,651,48
911, ,MS Zaandam,0.0,0.0,2020-09-05,9,2,0,7
912,Diamond Princess,Canada,0.0,0.0,2020-09-06,0,1,0,-1
913,Grand Princess,Canada,0.0,0.0,2020-09-06,13,0,0,13
914, ,Diamond Princess,0.0,0.0,2020-09-06,712,13,651,48
915, ,MS Zaandam,0.0,0.0,2020-09-06,9,2,0,7
916,Diamond Princess,Canada,0.0,0.0,2020-09-07,0,1,0,-1
917,Grand Princess,Canada,0.0,0.0,2020-09-07,13,0,0,13
918, ,Diamond Princess,0.0,0.0,2020-09-07,712,13,651,48
919, ,MS Zaandam,0.0,0.0,2020-09-07,9,2,0,7
920,Diamond Princess,Canada,0.0,0.0,2020-09-08,0,1,0,-1
921,Grand Princess,Canada,0.0,0.0,2020-09-08,13,0,0,13
922, ,Diamond Princess,0.0,0.0,2020-09-08,712,13,651,48
923, ,MS Zaandam,0.0,0.0,2020-09-08,9,2,0,7
924,Diamond Princess,Canada,0.0,0.0,2020-09-09,0,1,0,-1
925,Grand Princess,Canada,0.0,0.0,2020-09-09,13,0,0,13
926, ,Diamond Princess,0.0,0.0,2020-09-09,712,13,651,48
927, ,MS Zaandam,0.0,0.0,2020-09-09,9,2,0,7
928,Diamond Princess,Canada,0.0,0.0,2020-09-10,0,1,0,-1
929,Grand Princess,Canada,0.0,0.0,2020-09-10,13,0,0,13
930, ,Diamond Princess,0.0,0.0,2020-09-10,712,13,651,48
931, ,MS Zaandam,0.0,0.0,2020-09-10,9,2,0,7
932,Diamond Princess,Canada,0.0,0.0,2020-09-11,0,1,0,-1
933,Grand Princess,Canada,0.0,0.0,2020-09-11,13,0,0,13
934, ,Diamond Princess,0.0,0.0,2020-09-11,712,13,651,48
935, ,MS Zaandam,0.0,0.0,2020-09-11,9,2,0,7
936,Diamond Princess,Canada,0.0,0.0,2020-09-12,0,1,0,-1
937,Grand Princess,Canada,0.0,0.0,2020-09-12,13,0,0,13
938, ,Diamond Princess,0.0,0.0,2020-09-12,712,13,651,48
939, ,MS Zaandam,0.0,0.0,2020-09-12,9,2,0,7
940,Diamond Princess,Canada,0.0,0.0,2020-09-13,0,1,0,-1
941,Grand Princess,Canada,0.0,0.0,2020-09-13,13,0,0,13
942, ,Diamond Princess,0.0,0.0,2020-09-13,712,13,651,48
943, ,MS Zaandam,0.0,0.0,2020-09-13,9,2,0,7
944,Diamond Princess,Canada,0.0,0.0,2020-09-14,0,1,0,-1
945,Grand Princess,Canada,0.0,0.0,2020-09-14,13,0,0,13
946, ,Diamond Princess,0.0,0.0,2020-09-14,712,13,651,48
947, ,MS Zaandam,0.0,0.0,2020-09-14,9,2,0,7
948,Diamond Princess,Canada,0.0,0.0,2020-09-15,0,1,0,-1
949,Grand Princess,Canada,0.0,0.0,2020-09-15,13,0,0,13
950, ,Diamond Princess,0.0,0.0,2020-09-15,712,13,651,48
951, ,MS Zaandam,0.0,0.0,2020-09-15,9,2,0,7
952,Diamond Princess,Canada,0.0,0.0,2020-09-16,0,1,0,-1
953,Grand Princess,Canada,0.0,0.0,2020-09-16,13,0,0,13
954, ,Diamond Princess,0.0,0.0,2020-09-16,712,13,651,48
955, ,MS Zaandam,0.0,0.0,2020-09-16,9,2,0,7
956,Diamond Princess,Canada,0.0,0.0,2020-09-17,0,1,0,-1
957,Grand Princess,Canada,0.0,0.0,2020-09-17,13,0,0,13
958, ,Diamond Princess,0.0,0.0,2020-09-17,712,13,651,48
959, ,MS Zaandam,0.0,0.0,2020-09-17,9,2,0,7
960,Diamond Princess,Canada,0.0,0.0,2020-09-18,0,1,0,-1
961,Grand Princess,Canada,0.0,0.0,2020-09-18,13,0,0,13
962, ,Diamond Princess,0.0,0.0,2020-09-18,712,13,651,48
963, ,MS Zaandam,0.0,0.0,2020-09-18,9,2,0,7
964,Diamond Princess,Canada,0.0,0.0,2020-09-19,0,1,0,-1
965,Grand Princess,Canada,0.0,0.0,2020-09-19,13,0,0,13
966, ,Diamond Princess,0.0,0.0,2020-09-19,712,13,651,48
967, ,MS Zaandam,0.0,0.0,2020-09-19,9,2,0,7
968,Diamond Princess,Canada,0.0,0.0,2020-09-20,0,1,0,-1
969,Grand Princess,Canada,0.0,0.0,2020-09-20,13,0,0,13
970, ,Diamond Princess,0.0,0.0,2020-09-20,712,13,651,48
971, ,MS Zaandam,0.0,0.0,2020-09-20,9,2,0,7
972,Diamond Princess,Canada,0.0,0.0,2020-09-21,0,1,0,-1
973,Grand Princess,Canada,0.0,0.0,2020-09-21,13,0,0,13
974, ,Diamond Princess,0.0,0.0,2020-09-21,712,13,651,48
975, ,MS Zaandam,0.0,0.0,2020-09-21,9,2,0,7
976,Diamond Princess,Canada,0.0,0.0,2020-09-22,0,1,0,-1
977,Grand Princess,Canada,0.0,0.0,2020-09-22,13,0,0,13
978, ,Diamond Princess,0.0,0.0,2020-09-22,712,13,651,48
979, ,MS Zaandam,0.0,0.0,2020-09-22,9,2,0,7
980,Diamond Princess,Canada,0.0,0.0,2020-09-23,0,1,0,-1
981,Grand Princess,Canada,0.0,0.0,2020-09-23,13,0,0,13
982, ,Diamond Princess,0.0,0.0,2020-09-23,712,13,651,48
983, ,MS Zaandam,0.0,0.0,2020-09-23,9,2,0,7
984,Diamond Princess,Canada,0.0,0.0,2020-09-24,0,1,0,-1
985,Grand Princess,Canada,0.0,0.0,2020-09-24,13,0,0,13
986, ,Diamond Princess,0.0,0.0,2020-09-24,712,13,651,48
987, ,MS Zaandam,0.0,0.0,2020-09-24,9,2,0,7
988,Diamond Princess,Canada,0.0,0.0,2020-09-25,0,1,0,-1
989,Grand Princess,Canada,0.0,0.0,2020-09-25,13,0,0,13
990, ,Diamond Princess,0.0,0.0,2020-09-25,712,13,651,48
991, ,MS Zaandam,0.0,0.0,2020-09-25,9,2,0,7
992,Diamond Princess,Canada,0.0,0.0,2020-09-26,0,1,0,-1
993,Grand Princess,Canada,0.0,0.0,2020-09-26,13,0,0,13
994, ,Diamond Princess,0.0,0.0,2020-09-26,712,13,651,48
995, ,MS Zaandam,0.0,0.0,2020-09-26,9,2,0,7
996,Diamond Princess,Canada,0.0,0.0,2020-09-27,0,1,0,-1
997,Grand Princess,Canada,0.0,0.0,2020-09-27,13,0,0,13
998, ,Diamond Princess,0.0,0.0,2020-09-27,712,13,651,48
999, ,MS Zaandam,0.0,0.0,2020-09-27,9,2,0,7
1000,Diamond Princess,Canada,0.0,0.0,2020-09-28,0,1,0,-1
1001,Grand Princess,Canada,0.0,0.0,2020-09-28,13,0,0,13
1002, ,Diamond Princess,0.0,0.0,2020-09-28,712,13,651,48
1003, ,MS Zaandam,0.0,0.0,2020-09-28,9,2,0,7
1004,Diamond Princess,Canada,0.0,0.0,2020-09-29,0,1,0,-1
1005,Grand Princess,Canada,0.0,0.0,2020-09-29,13,0,0,13
1006, ,Diamond Princess,0.0,0.0,2020-09-29,712,13,651,48
1007, ,MS Zaandam,0.0,0.0,2020-09-29,9,2,0,7
1008,Diamond Princess,Canada,0.0,0.0,2020-09-30,0,1,0,-1
1009,Grand Princess,Canada,0.0,0.0,2020-09-30,13,0,0,13
1010, ,Diamond Princess,0.0,0.0,2020-09-30,712,13,651,48
1011, ,MS Zaandam,0.0,0.0,2020-09-30,9,2,0,7
1012,Diamond Princess,Canada,0.0,0.0,2020-10-01,0,1,0,-1
1013,Grand Princess,Canada,0.0,0.0,2020-10-01,13,0,0,13
1014, ,Diamond Princess,0.0,0.0,2020-10-01,712,13,651,48
1015, ,MS Zaandam,0.0,0.0,2020-10-01,9,2,0,7
1016,Diamond Princess,Canada,0.0,0.0,2020-10-02,0,1,0,-1
1017,Grand Princess,Canada,0.0,0.0,2020-10-02,13,0,0,13
1018, ,Diamond Princess,0.0,0.0,2020-10-02,712,13,651,48
1019, ,MS Zaandam,0.0,0.0,2020-10-02,9,2,0,7
1020,Diamond Princess,Canada,0.0,0.0,2020-10-03,0,1,0,-1
1021,Grand Princess,Canada,0.0,0.0,2020-10-03,13,0,0,13
1022, ,Diamond Princess,0.0,0.0,2020-10-03,712,13,651,48
1023, ,MS Zaandam,0.0,0.0,2020-10-03,9,2,0,7
1024,Diamond Princess,Canada,0.0,0.0,2020-10-04,0,1,0,-1
1025,Grand Princess,Canada,0.0,0.0,2020-10-04,13,0,0,13
1026, ,Diamond Princess,0.0,0.0,2020-10-04,712,13,651,48
1027, ,MS Zaandam,0.0,0.0,2020-10-04,9,2,0,7
1028,Diamond Princess,Canada,0.0,0.0,2020-10-05,0,1,0,-1
1029,Grand Princess,Canada,0.0,0.0,2020-10-05,13,0,0,13
1030, ,Diamond Princess,0.0,0.0,2020-10-05,712,13,651,48
1031, ,MS Zaandam,0.0,0.0,2020-10-05,9,2,0,7
1032,Diamond Princess,Canada,0.0,0.0,2020-10-06,0,1,0,-1
1033,Grand Princess,Canada,0.0,0.0,2020-10-06,13,0,0,13
1034, ,Diamond Princess,0.0,0.0,2020-10-06,712,13,651,48
1035, ,MS Zaandam,0.0,0.0,2020-10-06,9,2,0,7
1036,Diamond Princess,Canada,0.0,0.0,2020-10-07,0,1,0,-1
1037,Grand Princess,Canada,0.0,0.0,2020-10-07,13,0,0,13
1038, ,Diamond Princess,0.0,0.0,2020-10-07,712,13,651,48
1039, ,MS Zaandam,0.0,0.0,2020-10-07,9,2,0,7
1040,Diamond Princess,Canada,0.0,0.0,2020-10-08,0,1,0,-1
1041,Grand Princess,Canada,0.0,0.0,2020-10-08,13,0,0,13
1042, ,Diamond Princess,0.0,0.0,2020-10-08,712,13,651,48
1043, ,MS Zaandam,0.0,0.0,2020-10-08,9,2,0,7
1044,Diamond Princess,Canada,0.0,0.0,2020-10-09,0,1,0,-1
1045,Grand Princess,Canada,0.0,0.0,2020-10-09,13,0,0,13
1046, ,Diamond Princess,0.0,0.0,2020-10-09,712,13,651,48
1047, ,MS Zaandam,0.0,0.0,2020-10-09,9,2,0,7
1048,Diamond Princess,Canada,0.0,0.0,2020-10-10,0,1,0,-1
1049,Grand Princess,Canada,0.0,0.0,2020-10-10,13,0,0,13
1050, ,Diamond Princess,0.0,0.0,2020-10-10,712,13,659,40
1051, ,MS Zaandam,0.0,0.0,2020-10-10,9,2,0,7
1052,Diamond Princess,Canada,0.0,0.0,2020-10-11,0,1,0,-1
1053,Grand Princess,Canada,0.0,0.0,2020-10-11,13,0,0,13
1054, ,Diamond Princess,0.0,0.0,2020-10-11,712,13,659,40
1055, ,MS Zaandam,0.0,0.0,2020-10-11,9,2,0,7
1056,Diamond Princess,Canada,0.0,0.0,2020-10-12,0,1,0,-1
1057,Grand Princess,Canada,0.0,0.0,2020-10-12,13,0,0,13
1058, ,Diamond Princess,0.0,0.0,2020-10-12,712,13,659,40
1059, ,MS Zaandam,0.0,0.0,2020-10-12,9,2,0,7
1060,Diamond Princess,Canada,0.0,0.0,2020-10-13,0,1,0,-1
1061,Grand Princess,Canada,0.0,0.0,2020-10-13,13,0,0,13
1062, ,Diamond Princess,0.0,0.0,2020-10-13,712,13,659,40
1063, ,MS Zaandam,0.0,0.0,2020-10-13,9,2,0,7
1064,Diamond Princess,Canada,0.0,0.0,2020-10-14,0,1,0,-1
1065,Grand Princess,Canada,0.0,0.0,2020-10-14,13,0,0,13
1066, ,Diamond Princess,0.0,0.0,2020-10-14,712,13,659,40
1067, ,MS Zaandam,0.0,0.0,2020-10-14,9,2,0,7
1068,Diamond Princess,Canada,0.0,0.0,2020-10-15,0,1,0,-1
1069,Grand Princess,Canada,0.0,0.0,2020-10-15,13,0,0,13
1070, ,Diamond Princess,0.0,0.0,2020-10-15,712,13,659,40
1071, ,MS Zaandam,0.0,0.0,2020-10-15,9,2,0,7
1072,Diamond Princess,Canada,0.0,0.0,2020-10-16,0,1,0,-1
1073,Grand Princess,Canada,0.0,0.0,2020-10-16,13,0,0,13
1074, ,Diamond Princess,0.0,0.0,2020-10-16,712,13,659,40
1075, ,MS Zaandam,0.0,0.0,2020-10-16,9,2,0,7
1076,Diamond Princess,Canada,0.0,0.0,2020-10-17,0,1,0,-1
1077,Grand Princess,Canada,0.0,0.0,2020-10-17,13,0,0,13
1078, ,Diamond Princess,0.0,0.0,2020-10-17,712,13,659,40
1079, ,MS Zaandam,0.0,0.0,2020-10-17,9,2,0,7
1080,Diamond Princess,Canada,0.0,0.0,2020-10-18,0,1,0,-1
1081,Grand Princess,Canada,0.0,0.0,2020-10-18,13,0,0,13
1082, ,Diamond Princess,0.0,0.0,2020-10-18,712,13,659,40
1083, ,MS Zaandam,0.0,0.0,2020-10-18,9,2,0,7
1084,Diamond Princess,Canada,0.0,0.0,2020-10-19,0,1,0,-1
1085,Grand Princess,Canada,0.0,0.0,2020-10-19,13,0,0,13
1086, ,Diamond Princess,0.0,0.0,2020-10-19,712,13,659,40
1087, ,MS Zaandam,0.0,0.0,2020-10-19,9,2,0,7
1088,Diamond Princess,Canada,0.0,0.0,2020-10-20,0,1,0,-1
1089,Grand Princess,Canada,0.0,0.0,2020-10-20,13,0,0,13
1090, ,Diamond Princess,0.0,0.0,2020-10-20,712,13,659,40
1091, ,MS Zaandam,0.0,0.0,2020-10-20,9,2,0,7
1092,Diamond Princess,Canada,0.0,0.0,2020-10-21,0,1,0,-1
1093,Grand Princess,Canada,0.0,0.0,2020-10-21,13,0,0,13
1094, ,Diamond Princess,0.0,0.0,2020-10-21,712,13,659,40
1095, ,MS Zaandam,0.0,0.0,2020-10-21,9,2,0,7
1096,Diamond Princess,Canada,0.0,0.0,2020-10-22,0,1,0,-1
1097,Grand Princess,Canada,0.0,0.0,2020-10-22,13,0,0,13
1098, ,Diamond Princess,0.0,0.0,2020-10-22,712,13,659,40
1099, ,MS Zaandam,0.0,0.0,2020-10-22,9,2,0,7
1100,Diamond Princess,Canada,0.0,0.0,2020-10-23,0,1,0,-1
1101,Grand Princess,Canada,0.0,0.0,2020-10-23,13,0,0,13
1102, ,Diamond Princess,0.0,0.0,2020-10-23,712,13,659,40
1103, ,MS Zaandam,0.0,0.0,2020-10-23,9,2,0,7
1104,Diamond Princess,Canada,0.0,0.0,2020-10-24,0,1,0,-1
1105,Grand Princess,Canada,0.0,0.0,2020-10-24,13,0,0,13
1106, ,Diamond Princess,0.0,0.0,2020-10-24,712,13,659,40
1107, ,MS Zaandam,0.0,0.0,2020-10-24,9,2,0,7
1108,Diamond Princess,Canada,0.0,0.0,2020-10-25,0,1,0,-1
1109,Grand Princess,Canada,0.0,0.0,2020-10-25,13,0,0,13
1110, ,Diamond Princess,0.0,0.0,2020-10-25,712,13,659,40
1111, ,MS Zaandam,0.0,0.0,2020-10-25,9,2,0,7
1112,Diamond Princess,Canada,0.0,0.0,2020-10-26,0,1,0,-1
1113,Grand Princess,Canada,0.0,0.0,2020-10-26,13,0,0,13
1114, ,Diamond Princess,0.0,0.0,2020-10-26,712,13,659,40
1115, ,MS Zaandam,0.0,0.0,2020-10-26,9,2,0,7
1116,Diamond Princess,Canada,0.0,0.0,2020-10-27,0,1,0,-1
1117,Grand Princess,Canada,0.0,0.0,2020-10-27,13,0,0,13
1118, ,Diamond Princess,0.0,0.0,2020-10-27,712,13,659,40
1119, ,MS Zaandam,0.0,0.0,2020-10-27,9,2,0,7
1120,Diamond Princess,Canada,0.0,0.0,2020-10-28,0,1,0,-1
1121,Grand Princess,Canada,0.0,0.0,2020-10-28,13,0,0,13
1122, ,Diamond Princess,0.0,0.0,2020-10-28,712,13,659,40
1123, ,MS Zaandam,0.0,0.0,2020-10-28,9,2,0,7
1124,Diamond Princess,Canada,0.0,0.0,2020-10-29,0,1,0,-1
1125,Grand Princess,Canada,0.0,0.0,2020-10-29,13,0,0,13
1126, ,Diamond Princess,0.0,0.0,2020-10-29,712,13,659,40
1127, ,MS Zaandam,0.0,0.0,2020-10-29,9,2,0,7
1128,Diamond Princess,Canada,0.0,0.0,2020-10-30,0,1,0,-1
1129,Grand Princess,Canada,0.0,0.0,2020-10-30,13,0,0,13
1130, ,Diamond Princess,0.0,0.0,2020-10-30,712,13,659,40
1131, ,MS Zaandam,0.0,0.0,2020-10-30,9,2,0,7
1132,Diamond Princess,Canada,0.0,0.0,2020-10-31,0,1,0,-1
1133,Grand Princess,Canada,0.0,0.0,2020-10-31,13,0,0,13
1134, ,Diamond Princess,0.0,0.0,2020-10-31,712,13,659,40
1135, ,MS Zaandam,0.0,0.0,2020-10-31,9,2,0,7
1136,Diamond Princess,Canada,0.0,0.0,2020-11-01,0,1,0,-1
1137,Grand Princess,Canada,0.0,0.0,2020-11-01,13,0,0,13
1138, ,Diamond Princess,0.0,0.0,2020-11-01,712,13,659,40
1139, ,MS Zaandam,0.0,0.0,2020-11-01,9,2,0,7
1140,Diamond Princess,Canada,0.0,0.0,2020-11-02,0,1,0,-1
1141,Grand Princess,Canada,0.0,0.0,2020-11-02,13,0,0,13
1142, ,Diamond Princess,0.0,0.0,2020-11-02,712,13,659,40
1143, ,MS Zaandam,0.0,0.0,2020-11-02,9,2,0,7
1144,Diamond Princess,Canada,0.0,0.0,2020-11-03,0,1,0,-1
1145,Grand Princess,Canada,0.0,0.0,2020-11-03,13,0,0,13
1146, ,Diamond Princess,0.0,0.0,2020-11-03,712,13,659,40
1147, ,MS Zaandam,0.0,0.0,2020-11-03,9,2,0,7
1148,Diamond Princess,Canada,0.0,0.0,2020-11-04,0,1,0,-1
1149,Grand Princess,Canada,0.0,0.0,2020-11-04,13,0,0,13
1150, ,Diamond Princess,0.0,0.0,2020-11-04,712,13,659,40
1151, ,MS Zaandam,0.0,0.0,2020-11-04,9,2,0,7
1152,Diamond Princess,Canada,0.0,0.0,2020-11-05,0,1,0,-1
1153,Grand Princess,Canada,0.0,0.0,2020-11-05,13,0,0,13
